"station_id","name","lat","lon"
"d47e84da-781c-4e12-b028-2d94561981f2","GRE251","45,20085","5,73381"
"e816094d-ef17-4c95-8d6a-1c638d1bd95a","SEY016","45,154464","5,676647"
"18cddd44-6bfb-40ae-bc11-644ef2e45aa5","MON013","45,226289","5,802094"
"0198ed33-9fc8-4b2d-8813-3ec9f3a588c4","MEY019","45,20997","5,783892"
"dd6d7430-5033-4e97-96f2-e4b4fd3ac147","SEG013","45,219828","5,678571"
"f3b9ca1b-5b8b-49cd-a16a-b898a00c0225","ECH022","45,143864","5,723254"
"4decb9c2-5225-4f7c-9d1b-02ce40856b81","GRE265","45,197627","5,736195"
"4b3c5374-a5a2-4b76-ba8e-feffcef9c4ba","ECH029","45,137067","5,716327"
"26bf4007-9734-4f48-80eb-73f49f669291","FON006","45,19755","5,68687"
"8d3fc758-1c74-4158-afd7-2be6be3a3fe4","GRE250","45,16905","5,73325"
"09bb122b-42d9-4bc7-9a32-afbfbbc6f4f6","GRE136","45,16675","5,70593"
"55d7eef5-bc00-4573-86ee-32a8f8e1b0f5","GRE009","45,174574","5,73804"
"610af180-ff9a-49b9-86f3-20b6db85c525","LAT002","45,205335","5,738004"
"0bb92d7a-cef2-4b00-a788-de98e1af6d03","GRE163","45,16722","5,71223"
"6bd3cb32-40cc-426a-9d3f-ad8f7ef6da02","GRE128","45,16146","5,70483"
"b9c10daa-e957-4b51-9fcd-68d204f4b474","GRE129","45,19035","5,70487"
"4d163bf7-7d9e-49aa-86f4-b87147721f49","GRE108","45,1808","5,705713"
"068e4c81-d670-47ac-b9d5-85bcdd2bd4ed","MEY022","45,209415","5,777247"
"cde606a4-0e30-43b8-8c44-873f3ea5130f","GRE230","45,18778","5,72904"
"ed564482-c054-4ed1-8a21-b2d177ad8f0e","GRE041","45,173965","5,721292"
"006c66d2-4be1-4307-8604-0a4d50f09c0e","GRE287","45,185258","5,743417"
"01621743-3319-40d3-a026-b5885ff17d16","GRE176","45,19338","5,71624"
"f3ed1910-1bb6-40d4-870a-ec8c9d445272","GRE286","45,17734","5,74276"
"1c4dc23b-2dc0-499f-a37b-a7c4470a9807","GRE146","45,1845","5,70915"
"6839077e-f588-4f7c-961f-fc0ee4dffb51","GRE154","45,19188","5,71043"
"3fda0cbc-0447-4807-97b9-a89059fb6e6c","GRE179","45,181549","5,71709"
"19d06cc0-0b17-4bb5-8f93-9088799f75ac","GRE183","45,183619","5,717736"
"e1b2c430-a494-4bad-9db5-0d2dfe0e530a","SMV014","45,21292","5,69269"
"eef3ff0f-2f9d-49d4-8d96-fe34655db306","GRE005","45,182453","5,737111"
"3b7d4e8b-da54-4aaf-9a60-029f66b69316","GRE020","45,17981","5,70818"
"f4df033b-6268-4d38-8cb3-bc75d2eee970","GRE284","45,18732","5,74208"
"d5292e7d-9179-40cc-a27a-8620c58512c2","GRE289","45,182882","5,744482"
"673f3292-d3f2-49d4-80bc-a6dff2bcfab1","GRE189","45,18713","5,71915"
